% f (Hz),Material Switch 2 index,Time (s),Coil current A (A),Coil current B (A),Coil current C (A),Coil voltage A (V),Coil voltage B (V),Coil voltage C (V),Axial torque (N*m),Rotor Losses (W),Stator Losses (W),Coil Losses (W)
300,1,0.004775852361417252,1.4497439449910599,-3.517483988238376,2.067740043247312,-2911.2098007707546,-223.63187397400773,3279.4606617661593,3.0310981049609187,8.077941101838624,69.06403583633461,574.8831575401059
300,1,0.004780481991046881,1.4215488898007582,-3.5142364234957153,2.092687533694953,-2999.7303064781895,-206.94125100074868,3132.4772583484078,3.0240576437624154,8.073421789489789,69.041305826614,574.8831575401058
300,1,0.004785111620676511,1.3932455781587534,-3.5107212360434863,2.1174756578847336,-2995.144919749997,-194.44486852541993,3165.0119441621464,3.0187409314524203,8.06967338588437,69.02546117642784,574.8831575401063
300,1,0.0047897412503061405,1.3648361654718024,-3.506938693576823,2.1421025281050166,-2996.7355524453424,-198.43819863436556,3401.7501538575016,2.983417237997606,8.068775161338023,69.03710119320061,574.8831575401057
300,1,0.00479437087993577,1.3363228152266726,-3.502889084150978,2.166566268924307,-3056.2312477566734,-195.83146882992887,3412.7674998907896,2.9945876759243792,8.068370468606588,69.04797497826463,574.8831575401064
300,1,0.0047990005095654,1.3077076988253733,-3.498572716159388,2.1908650173340156,-3050.1290330902557,-187.87239094325545,3508.21216637683,3.027199659189976,8.069183070026117,69.06993770805666,574.8831575401063
300,1,0.004803630139195029,1.278992995419818,-3.4939899183101883,2.2149969228903665,-3106.0980338688046,-182.31485207097148,3454.4761832159184,2.994049280948982,8.06956182801085,69.08674204677757,574.8831575401059
300,1,0.004808259768824659,1.250180891745839,-3.4891410396011775,2.2389601478553396,-3162.7329227437917,-171.3738297849318,3388.351086598417,2.9835925209836742,8.069342551123041,69.09617627665521,574.8831575401063
300,1,0.0048128893984542885,1.2212735819566811,-3.4840264492932422,2.262752867336557,-3206.3219123305025,-77.0258352545988,3476.505441111067,3.0041440828591113,8.06736183984687,69.10596369426979,574.8831575401059
300,1,0.004817519028083918,1.1922732674558987,-3.478646536882235,2.286373269426332,-3260.871758859929,-64.61064356632187,3293.411818527479,2.9845770148845374,8.063764895263796,69.0991004082083,574.8831575401056
300,1,0.004822148657713548,1.1631821567297316,-3.4730017120693177,2.309819555339587,-3278.284308404833,-34.88609389422656,3098.322612144281,2.988309074667182,8.060559879112137,69.07246128565689,574.8831575401065
300,1,0.004826778287343177,1.1340024651788867,-3.4670924047297538,2.3330899395508626,-3245.569514172978,5.899488902091122,3007.08303108764,3.0009340715651236,8.058667158229108,69.03664124590685,574.8831575401057
300,1,0.004831407916972807,1.1047364149498438,-3.460919064880174,2.3561826499303264,-3264.6337764362675,-17.988102169647846,2857.223134821139,2.949940487629712,8.056075260498819,68.99234477173994,574.8831575401059
300,1,0.0048360375466024366,1.0753862347656469,-3.4544821626443123,2.3790959278786663,-3227.865243227934,1.8772861210676552,2867.63587952568,2.9236350284537855,8.05578461842852,68.95299586340073,574.8831575401067
300,1,0.004840667176232066,1.045954159756146,-3.4477821882171935,2.4018280284610434,-3158.752652113534,8.109933290671123,3000.7119595218605,2.9616914511968706,8.05852257038013,68.9361388114694,574.8831575401059
300,1,0.004845296805861696,1.016442431287803,-3.4408196518278107,2.424377220540008,-3192.533707988185,-16.236014008708494,2971.9425113283264,2.9709875685302407,8.0602436031531,68.93586391558308,574.8831575401063
300,1,0.004849926435491325,0.9868532967929948,-3.433595083700265,2.44674178690727,-3162.873674802251,7.091622601543364,3160.1807516530303,3.0004153390317296,8.063614770741143,68.96995157028539,574.8831575401069
300,1,0.004854556065120955,0.9571890095988841,-3.4261090340133924,2.4689200244145044,-3180.877149443976,40.368318152055934,3287.956381783316,3.0761902361487126,8.066696717511428,69.02696904884341,574.8831575401057
300,1,0.0048591856947505846,0.9274518287557842,-3.4183620728588595,2.4909102441030755,-3280.944690515415,47.96049175698583,3120.183807205415,3.1063107134068013,8.066860924189433,69.07281114200168,574.8831575401065
300,1,0.004863815324380214,0.897644018865143,-3.41035479019775,2.5127107713326073,-3260.8951466744975,100.86459321657223,2910.644639795191,3.109800388261599,8.06755309483926,69.10006447732907,574.8831575401066
300,1,0.004868444954009844,0.867767849907101,-3.402087795815643,2.534319945908538,-3274.7488300628434,144.71666644523503,2739.6320722369114,3.155603035858776,8.067967369067318,69.11190691185742,574.8831575401057
300,1,0.004873074583639473,0.8378255970675889,-3.3935617192761662,2.555736122208578,-3346.5228062702663,165.86562630659313,2512.6926659006895,3.147749317928758,8.067075433509132,69.09546163503916,574.8831575401064
300,1,0.004877704213269103,0.8078195405650863,-3.3847772098730586,2.5769576693079683,-3284.8002975363897,200.55134819695292,2411.8231267433785,3.0959873764982198,8.067448174476766,69.07113572629643,574.883157540106
300,1,0.004882333842898733,0.7777519654769629,-3.3757349365807188,2.597982971103752,-3290.2398652470256,196.09721116266712,2345.0359813683717,3.0900620496363,8.068527180227155,69.03866866283322,574.8831575401058
300,1,0.004886963472528362,0.7476251615654856,-3.366435588003272,2.6188104264377863,-3268.129713491919,186.8019126769982,2472.1045269850497,3.090652223768068,8.071931264615952,69.02714074306775,574.8831575401067
300,1,0.004891593102157992,0.7174414231034064,-3.3568798723221125,2.639438449218702,-3201.2106302764537,184.54518162712935,2950.843778149658,3.111652752492718,8.075267033530423,69.08235198482711,574.883157540106
300,1,0.004896222731787621,0.6872030486992707,-3.347068517241987,2.659865468542717,-3231.6530516453076,208.07260271947655,3083.5118434948313,3.196100930412072,8.078597165627135,69.15061094455957,574.8831575401064
300,1,0.004900852361417251,0.6569123411223554,-3.337002269935569,2.6800899288132136,-3277.909736810998,242.40194398027322,2926.8980347254155,3.2716903579878283,8.081849866726497,69.19304197325573,574.8831575401066
300,1,0.004905481991046881,0.6265716071273304,-3.326681896986568,2.7001102898592335,-3231.1126561533706,248.9275130710364,2702.8538930860022,3.292603413462999,8.084135129678954,69.21135727062018,574.883157540106
300,1,0.00491011162067651,0.596183157278552,-3.316108184331339,2.7199250270527866,-3279.649659794558,295.9722008211507,2497.5749495083764,3.325727016266619,8.086865982156402,69.1933892286163,574.8831575401064
300,1,0.00491474125030614,0.5657493057741236,-3.305281937199035,2.739532631424912,-3328.7086176418966,351.533660615246,2283.0108997639636,3.3647288186096356,8.089685603026734,69.13947139505542,574.8831575401064
300,1,0.004919370879935769,0.5352723702696793,-3.2942039800502974,2.758931609780614,-3284.8442837386774,321.60410417553084,2091.0221441361555,3.363175290741878,8.091063855395788,69.07592970479384,574.8831575401058
300,1,0.004924000509565399,0.5047546717018477,-3.282875156514449,2.778120484812601,-3355.998200854135,362.2766622863758,2110.031215434531,3.367084525888064,8.092610875193492,69.00983184674553,574.8831575401064
300,1,0.004928630139195029,0.4741985341115289,-3.2712963293252644,2.7970977952137317,-3302.349685154312,395.3759025141778,2560.0444762429793,3.4052148297666243,8.095272069475602,68.9969957316043,574.8831575401061
300,1,0.004933259768824658,0.443606284466897,-3.2594683802552606,2.81586209578836,-3192.5572950289243,350.30754598412716,2767.4289388352877,3.418435711214076,8.098196877504646,69.02951541040093,574.8831575401058
300,1,0.004937889398454288,0.4129802524862175,-3.2473922100485577,2.83441195756234,-3234.530518436931,382.7950442755734,2609.3291392150604,3.435188869017364,8.102808987938943,69.04825016649693,574.8831575401068
300,1,0.004942519028083917,0.3823227704603932,-3.2350687383522696,2.8527459678918725,-3239.5531826457486,405.0088673505176,2401.529501607397,3.4944818080355473,8.107320898649718,69.05241982171488,574.8831575401058
300,1,0.004947148657713547,0.35163617307537554,-3.222498903646478,2.8708627305711025,-3234.0349401615904,394.11330559408043,2221.788029810966,3.525482337768107,8.111201156687518,69.04161731883029,574.8831575401066
300,1,0.004951778287343177,0.3209227972343571,-3.2096836631727594,2.888760865938402,-3320.005710655684,497.1331501767981,2173.284558064488,3.5468035522316823,8.113171794497784,69.01464592107698,574.8831575401064
300,1,0.004956407916972806,0.29018498187983244,-3.196623992861297,2.906439010981461,-3316.8620393681244,505.8359431376638,2049.843930701078,3.610440710826036,8.11478469172882,68.97446230938496,574.8831575401058
300,1,0.004961037546602436,0.2594250678154408,-3.1833208872565453,2.9238958194411047,-3307.605205668751,519.0277998742765,2092.7578967850086,3.6755872124975877,8.116240447336013,68.94660229607841,574.8831575401066
300,1,0.004965667176232065,0.2286453975277237,-3.1697753594414984,2.9411299619137745,-3267.6900486254062,506.06157292378475,2248.4771811400337,3.6791116883761124,8.119170686291447,68.9500099848701,574.8831575401066
300,1,0.004970296805861695,0.19784831500775452,-3.1559884409605488,2.95814012595279,-3164.819673624284,509.2287315600208,2282.522491179123,3.69936886570992,8.1241568523302,68.971771761788,574.8831575401059
300,1,0.004974926435491325,0.1670361655725966,-3.1419611817409137,2.9749250161683167,-3229.0369170969557,575.1402859288485,2257.270977874054,3.7433959873447593,8.12768733661891,68.98624352015226,574.8831575401066
300,1,0.004979556065120954,0.1362112956867235,-3.1276946500126916,2.9914833543259647,-3264.0758579099233,545.6152194430084,2098.9130024887713,3.753185652221679,8.130356617824997,68.987850971503,574.8831575401064
300,1,0.004984185694750584,0.1053760527833141,-3.113189932227506,3.007813879444188,-3241.014066922411,577.0181763469608,1939.9223136109001,3.77650422586723,8.134146163847296,68.97121344443897,574.8831575401061
300,1,0.004988815324380213,0.07453278508551159,-3.0984481329757796,3.0239153478902674,-3258.5269108570947,652.3800996143113,1934.4763641463624,3.8288071900181553,8.1372294460323,68.94910811396105,574.8831575401067
300,1,0.004993444954009843,0.04368384142755938,-3.0834703749025967,3.039786533475034,-3290.027874995936,625.7667924369998,1926.2341554207683,3.8495519278647032,8.137689585233964,68.93507462180814,574.8831575401059
300,1,0.004998074583639473,0.012831571075947316,-3.0682577986222217,3.055426227546271,-3200.5064321072473,674.038226756363,2062.644411117889,3.8856461362338077,8.140274820542128,68.94374429769759,574.8831575401059
300,1,0.005002704213269102,-0.018021676449475346,-3.052811562631241,3.070833239080716,-3200.421706631592,682.9902313979808,1995.2164369709906,3.9106840530859004,8.144350084409922,68.94886103076604,574.8831575401064
300,1,0.005007333842898732,-0.04887355155446262,-3.037132843220326,3.0860063947747847,-3211.516123369022,644.5429931833874,1818.7537748293491,3.8905923807059595,8.14833948800146,68.94804019358033,574.8831575401063
300,1,0.005011963472528361,-0.07972170474927737,-3.0212228343846617,3.100944539133938,-3212.9535936738903,723.4738317703001,1901.996869885214,3.8756895100108384,8.150516436131348,68.95937736683315,574.8831575401064
300,1,0.005016593102157991,-0.11056378682762662,-3.0050827477330158,3.115646534560642,-3236.138069806655,750.7330040511217,1823.3560519021307,3.8884440622857794,8.152581242032763,68.96295071841917,574.8831575401064
300,1,0.005021222731787621,-0.14139744904553758,-2.9887138123954826,3.1301112614410163,-3261.9797795339327,758.0279561164056,1667.735742993118,3.8839162061848578,8.154844128284514,68.94705666893694,574.883157540106
300,1,0.00502585236141725,-0.1722203433002612,-2.972117274929859,3.1443376182301197,-3173.182193287711,774.7831150991964,1770.2218528976155,3.8814785953108837,8.15716228247891,68.95291640482067,574.8831575401067
300,1,0.00503048199104688,-0.20303012230906436,-2.95529439922673,3.158324521535791,-3156.5671005344047,796.5432487968251,1845.6608372141989,3.891363790552849,8.159725343056728,68.97150930873286,574.8831575401064
300,1,0.005035111620676509,-0.23382443978799686,-2.938246466413209,3.1720709062012022,-3197.4562677283416,826.423419746897,1738.6657846718688,3.873437910302474,8.162940820211116,68.9659932005164,574.883157540106
300,1,0.005039741250306139,-0.2646009506305451,-2.92097477475539,3.1855757253859345,-3209.9304069908617,820.1598290815607,1631.8487859581674,3.833306970021724,8.164678968759718,68.94913895503394,574.8831575401066
300,1,0.005044370879935769,-0.2953573110862586,-2.90348063955946,3.198837950645715,-3242.0507847778526,864.6198674464457,1481.7062225195934,3.7975800151379127,8.167507128725795,68.90287544633894,574.8831575401063
300,1,0.005049000509565398,-0.32609117893921685,-2.8857653930715417,3.211856572010755,-3140.713421880674,938.8849360808495,1648.1454541604876,3.804531395808294,8.169467876564358,68.87463554042999,574.8831575401059
300,1,0.005053630139195028,-0.35680021368637926,-2.8678303843762496,3.224630598062628,-3159.009349573757,900.178149433507,1656.8555478206229,3.7782070408720845,8.169814578744814,68.86148002313539,574.8831575401066
300,1,0.005058259768824657,-0.38748207671586127,-2.8496769792939305,3.237159056009788,-3180.719133072278,916.5068519150855,1534.3136237884485,3.7386324449117083,8.17301236994655,68.824032873738,574.8831575401059
300,1,0.005062889398454287,-0.4181344314850035,-2.8313065602766647,3.2494409917616673,-3179.5041689608997,951.3663398919651,1500.1870178531344,3.7199661384479104,8.175476632269996,68.78068631433486,574.8831575401067
300,1,0.005067519028083917,-0.4487549436983211,-2.8127205263029813,3.2614754700013013,-3191.6388367793384,952.6918252398737,1480.6178567240463,3.682542256108359,8.17673785445563,68.73695716773268,574.8831575401066
300,1,0.005072148657713546,-0.47934128148524446,-2.7939202927713334,3.2732615742565745,-3148.959548270023,1021.1318430896406,1447.3190976599926,3.6424992685063216,8.17896777582161,68.68494292376347,574.883157540106
300,1,0.005076778287343176,-0.5098911155777375,-2.7749072913922888,3.2847984069700256,-3117.030003105544,1049.6620695567979,1460.4994135090074,3.639436925299525,8.179768810936768,68.63092081527766,574.8831575401066
300,1,0.0050814079169728054,-0.5404021194876555,-2.7556829700795142,3.2960850895671667,-3220.18093170305,1056.5081388213755,1341.1876898169157,3.6173381456608107,8.181310318675887,68.57263885843399,574.8831575401063
300,1,0.005086037546602435,-0.570871969683929,-2.7362487928395036,3.307120762523429,-3129.6926983066087,1073.0206344752878,1368.4427671083336,3.5605030578006662,8.182558714786826,68.59960865617637,574.883157540106
300,1,0.005090667176232065,-0.6012983457694839,-2.7166062396601043,3.3179045854295874,-3108.982649776507,1110.8489788398165,1397.3698795825335,3.534566703102687,8.18343967741618,68.67047561684612,574.8831575401066
300,1,0.005095296805861694,-0.6316789306579875,-2.6967568063977865,3.3284357370557704,-3191.2663223621257,1135.6128078323131,1272.7496599934216,3.5119929919886634,8.185834747086153,68.72913637355536,574.8831575401064
300,1,0.005099926435491324,-0.6620114107502831,-2.676702004663739,3.3387134154140186,-3124.752284580448,1147.117885480079,1300.2753268400163,3.4820051651849346,8.185426208921681,68.79457990215735,574.883157540106
300,1,0.0051045560651209534,-0.6922934761105627,-2.6564433617087664,3.3487368378193283,-3140.924656224104,1194.7588483500174,1281.5037947012522,3.446010566740168,8.186498901336357,68.85364771346387,574.8831575401066
300,1,0.005109185694750583,-0.7225228206423131,-2.635982420306962,3.358505240949272,-3146.9537112936205,1231.494405538732,1197.752355232591,3.4233517366304147,8.188597008107184,68.89822379765313,574.8831575401064
300,1,0.005113815324380213,-0.7526971422639108,-2.61532073863823,3.3680178809021397,-3106.0331841834663,1214.0585033326709,1245.982583506999,3.3906399550197728,8.187453251008721,68.95198682234593,574.8831575401067
300,1,0.005118444954009842,-0.7828141430839458,-2.5944598901696203,3.377274033253565,-3162.5821815855397,1266.7358547148594,1176.5291207743953,3.3536444087572317,8.18883267079287,68.99282113866343,574.8831575401067
300,1,0.005123074583639472,-0.8128715295761907,-2.5734014635355185,3.3862729931117066,-3121.6584151551915,1321.7377913509551,1136.3396053785168,3.3343149653760533,8.1892379664142,69.01657687060978,574.8831575401064
300,1,0.0051277042132691015,-0.8428670127542982,-2.55214706241664,3.3950140751709372,-3036.391879345011,1304.4867059436483,1173.6416227115149,3.2967020642810456,8.18837850376662,69.04497999357041,574.8831575401066
300,1,0.005132333842898731,-0.8727983083460983,-2.530698305417915,3.4034966137640117,-3215.2697159499626,1351.485707778942,1061.6407187904588,3.2571922494135594,8.18981218524574,69.06369275572219,574.8831575401065
300,1,0.005136963472528361,-0.9026631369675355,-2.50905682594524,3.4117199629127724,-3164.1779587866267,1386.9743584088628,1126.9229851330433,3.25039206875561,8.18891699522121,69.08680249075131,574.8831575401064
300,1,0.00514159310215799,-0.9324592242962904,-2.4872242720810602,3.4196834963773495,-3123.920355394817,1405.9114067137634,1085.4023010046099,3.2202434522290906,8.188744680889553,69.10036414321044,574.8831575401066
300,1,0.00514622273178762,-0.9621843012449525,-2.4652023064588815,3.427386607703831,-3086.4410752428985,1428.0682780190107,977.5301898771876,3.1757157733554533,8.189201738030063,69.09592431210935,574.8831575401061
300,1,0.0051508523614172495,-0.9918361041338328,-2.442992606136643,3.4348287102704727,-3116.8271515246133,1491.9185244529945,1076.560087145443,3.160603368159715,8.187397020530595,69.10157472877027,574.8831575401064
300,1,0.005155481991046879,-1.0214123748633275,-2.4205968624690204,3.4420092373323468,-3219.5349265559253,1515.4978023993244,986.2448121778175,3.142326717409856,8.187407988450001,69.10553165231464,574.8831575401063
300,1,0.005160111620676509,-1.0509108610859177,-2.3980167809785993,3.4489276420645147,-3156.07794104268,1510.9546126587572,930.7622215391694,3.1031531764613747,8.186151267551393,69.1074220106183,574.8831575401059
300,1,0.005164741250306138,-1.0803293163776695,-2.375254081226008,3.455583397603676,-3076.1680754824224,1591.7632440250406,978.6236218710369,3.0842013861629134,8.183863274886102,69.11103249214072,574.8831575401065
300,1,0.005169370879935768,-1.1096655004093199,-2.3523104966789554,3.461975997088274,-3239.3763491794007,1637.7626541859256,881.2220941606938,3.074231222170082,8.184063836459552,69.1107277504492,574.8831575401064
300,1,0.0051740005095653975,-1.1389171791168635,-2.329187774580246,3.468104953697107,-3176.2878767544953,1581.718560087203,927.00109278011,3.0397501202773376,8.182157513175202,69.13226540558198,574.8831575401064
300,1,0.005178630139195027,-1.1680821248717201,-2.3058876758146845,3.4739698006864037,-3131.936130467254,1682.3170443085119,910.5362904612042,3.021947626494162,8.180279182066863,69.1418171232203,574.8831575401065
300,1,0.005183259768824657,-1.1971581166503602,-2.2824119747749987,3.479570091425357,-3228.902304820612,1732.409960957158,774.0155161821231,3.0239393102215497,8.179180781508254,69.13457996232958,574.8831575401067
300,1,0.005187889398454286,-1.2261429402034252,-2.2587624592267206,3.4849053994301427,-3166.5601891176375,1719.8187460472554,877.4718280648066,2.99268030646455,8.175392008587778,69.15133892647982,574.8831575401063
300,1,0.005192519028083916,-1.2550343882243882,-2.2349409301720176,3.489975318396404,-3289.9431594789653,1790.355405338119,828.950849916369,2.9773182481017657,8.173548048483363,69.1641462836046,574.8831575401064
300,1,0.0051971486577135455,-1.2838302605176246,-2.210949201712557,3.494779462230179,-3280.2602894864895,1792.0051309569747,780.6758651562869,2.9884249258327698,8.172946303816511,69.1767805318819,574.8831575401065
300,1,0.005201778287343175,-1.3125283641659777,-2.186789100911343,3.4993174650773184,-3174.030096544336,1843.1410415428984,812.0689494730777,2.990555659738182,8.169349616787613,69.18735348151446,574.8831575401064
300,1,0.005206407916972805,-1.3411265136977335,-2.1624624676536013,3.5035889813513332,-3173.6012568058018,1888.529972681962,723.9602450642517,2.9575548704201586,8.167186196961369,69.18254682223129,574.8831575401064
300,1,0.005211037546602434,-1.3696225312530887,-2.137971154506634,3.5075936857597205,-3122.0616534384,1905.1108603274286,703.6098010453015,2.938320161403275,8.16529140774634,69.17826406082332,574.8831575401064
300,1,0.005215667176232064,-1.3980142467499796,-2.113317026578759,3.511331273328737,-3279.374161592845,1994.2112342918683,742.3237832903397,2.9414088661130755,8.160503911569478,69.18886845967258,574.8831575401064
300,1,0.0052202968058616935,-1.4262994980493546,-2.0885019613772653,3.514801459426618,-3468.3246208526157,1990.2948679936353,647.742576210981,2.9515878818502115,8.157544180350545,69.20489495810935,574.8831575401064
300,1,0.005224926435491323,-1.4544761311198038,-2.063527848665454,3.5180039797852554,-3389.766212573582,2025.210465673116,667.2747584108849,2.977539283091465,8.154844338206061,69.22330392396299,574.8831575401064
300,1,0.005229556065120953,-1.4825420002016352,-2.0383965903186936,3.520938590520327,-3394.253703047114,2113.0929373703348,690.092927435528,2.98530289157847,8.1511585968877,69.2381675493165,574.8831575401063
300,1,0.005234185694750582,-1.510494967970262,-2.0131101001796026,3.5236050681498625,-3326.3174507961266,2068.107358935236,591.1833886066441,2.962004977847057,8.148638787725876,69.24568587155379,574.8831575401064
300,1,0.005238815324380212,-1.5383329056989534,-1.987670303912315,3.526003209611266,-3141.3778620667026,2140.8283049291294,617.1385983217857,2.9506383662842675,8.145678146919744,69.24747392401525,574.8831575401065
300,1,0.0052434449540098415,-1.5660536934209774,-1.9620791388558059,3.5281328322767815,-3072.7566132199354,2246.8712259149497,618.9518900324274,2.9598546207935796,8.14141573127054,69.24240512926544,574.8831575401064
300,1,0.005248074583639471,-1.5936552200910246,-1.9363385538763747,3.529993773967397,-3082.335953306537,2182.513789377727,534.3510939136264,2.9478344957021756,8.13814153492088,69.23663137352312,574.8831575401064
300,1,0.005252704213269101,-1.6211353837459799,-1.9104505092192212,3.531585892965199,-3531.7471063639837,2251.9263807154734,565.202318504675,2.9864296273140885,8.135374222447744,69.26526046221899,574.8831575401065
300,1,0.00525733384289873,-1.6484920916649768,-1.884416976359186,3.5329090680241606,-3675.6511089968567,2328.3481886907543,566.6327562881196,2.9991926344162367,8.131775622018493,69.30030404265501,574.8831575401065
300,1,0.00526196347252836,-1.6757232605287966,-1.8582399378505838,3.5339631983793782,-3594.038337201768,2302.305840481987,488.4420666480037,2.989672815213888,8.128850052653695,69.32478264522946,574.8831575401064
300,1,0.0052665931021579895,-1.702826816578506,-1.831921387176241,3.534748203754745,-3465.4108640743907,2391.039676671427,501.66673994577025,2.9865940125663273,8.12513018531385,69.3294223169091,574.8831575401064
300,1,0.005271222731787619,-1.729800695773366,-1.8054633285956974,3.5352640243690616,-3385.7493041760067,2446.652152859468,488.2141313264152,3.0007134290284325,8.120491363296852,69.32195485680795,574.8831575401064
300,1,0.005275852361417249,-1.7566428439480468,-1.7788677769925463,3.535510620940591,-3263.1792916107634,2457.757198258614,431.53117586212625,3.000051408016611,8.116403278190848,69.29435375531831,574.8831575401064
300,1,0.005280481991046878,-1.7833512169690418,-1.7521367577210103,3.53548797469005,-3111.4187538105925,2509.0159614513736,432.24528408258675,2.995840550815016,8.111747611477897,69.25114776523185,574.8831575401064
300,1,0.005285111620676508,-1.8099237808903448,-1.7252723064516955,3.535196087342038,-3099.0251047780216,2559.2757536637173,421.52019818538236,3.0032833634221654,8.107250020680642,69.19996727246347,574.8831575401064
300,1,0.0052897412503061375,-1.8363585121083228,-1.6982764690165861,3.5346349811249067,-3477.331066035461,2522.836973097336,425.25162866434164,2.978817196194828,8.10621280468347,69.18564628637137,574.8831575401064
300,1,0.005294370879935767,-1.8626533975158528,-1.6711513012532166,3.5338046987690674,-3569.2195325519965,2540.5888999461413,403.7059398301132,2.9680110177429615,8.104625363946711,69.17884131628269,574.8831575401061
300,1,0.005299000509565397,-1.8888064346556062,-1.6438988688481313,3.5327053035037355,-3598.133575832671,2635.4135016434634,384.6396596283428,2.975149551178437,8.10257183507706,69.16650783213574,574.8831575401064
300,1,0.005303630139195026,-1.9148156318725542,-1.6165212471795645,3.531336879052117,-3562.43943569677,2687.0517807646124,365.7799180982322,2.982079734100381,8.100018042974405,69.15009435372448,574.8831575401064
300,1,0.005308259768824656,-1.94067900846562,-1.589020521159414,3.5296995296250318,-3481.580296938024,2684.0993781710463,330.66934509134006,2.984490274553556,8.096208066331917,69.13783810056776,574.8831575401064
300,1,0.0053128893984542855,-1.9663945948385468,-1.561398785074434,3.527793379912979,-3415.6383168535754,2789.3821857582934,282.9068224394513,2.997549203275758,8.092051142829554,69.1133039575166,574.8831575401061
300,1,0.005317519028083915,-1.9919604326498754,-1.533658142426764,3.5256185750766376,-3285.398650170847,2839.238369712862,292.25301070501246,3.011964726148633,8.08747171817147,69.08193544285322,574.8831575401065
300,1,0.005322148657713545,-2.0173745749620644,-1.5058007057737546,3.5231752807358165,-3151.946526643241,2795.917584664145,281.51033601041075,3.0035846894170932,8.083341636261688,69.05385584859278,574.8831575401063
300,1,0.005326778287343174,-2.0426350863897866,-1.4778285965670561,3.5204636829568408,-3216.983912236137,2868.7620316817124,232.76542299098963,2.9421696389418104,8.08055539960616,69.03041212546805,574.8831575401065
300,1,0.005331407916972804,-2.067740043247297,-1.4497439449910832,3.5174839882383777,-3445.563862611888,2890.905598769122,264.101710312824,2.9183075219820287,8.078768154210225,69.04892880472087,574.8831575401064
300,1,0.0053360375466024335,-2.0926875336949378,-1.4215488898007815,3.514236423495717,-3460.3836953274167,2842.5478647970963,255.2806781801599,2.901822655122166,8.078072021533988,69.08074269569474,574.883157540106
300,1,0.005340667176232063,-2.117475657884714,-1.393245578158777,3.5107212360434894,-3477.2276300395333,2953.0380022138006,202.55678050521055,2.905766683405724,8.07812554531732,69.09883985598479,574.8831575401064
300,1,0.005345296805861693,-2.1421025281050015,-1.364836165471826,3.506938693576825,-3475.784398578675,3032.036170563254,239.29311991163698,2.9209193325385443,8.076806698704775,69.11938388799754,574.8831575401064
300,1,0.005349926435491322,-2.166566268924287,-1.3363228152266964,3.5028890841509814,-3424.452230065297,3028.4330926770936,202.99792338424183,2.9256605324697156,8.07533798595178,69.13565572711511,574.8831575401064
300,1,0.005354556065120952,-2.1908650173339965,-1.307707698825397,3.498572716159392,-3456.8522204690917,3142.241477977223,151.7489895154646,2.938083585181045,8.073638224347539,69.14181825559442,574.8831575401064
300,1,0.0053591856947505815,-2.214996922890352,-1.2789929954198418,3.493989918310191,-3351.747377294498,3236.304368969759,101.13717049818487,2.969779035676115,8.06844635437092,69.13129301961749,574.8831575401064
300,1,0.005363815324380211,-2.23896014785532,-1.250180891745863,3.4891410396011815,-3188.180466198835,3203.092185169512,86.94384353987206,2.98759722309489,8.064391196730698,69.11182771299741,574.8831575401064
300,1,0.005368444954009841,-2.2627528673365473,-1.2212735819566993,3.4840264492932453,-3197.4564603073695,3194.299038514039,53.78970583292007,2.9239448518231335,8.0630536492336,69.09238650952308,574.8831575401064
300,1,0.00537307458363947,-2.2863732694263184,-1.1922732674559229,3.4786465368822386,-3155.316159227545,3236.2143564506546,96.47828854784626,2.8568686022008096,8.061096199540492,69.0749885982982,574.8831575401064
300,1,0.0053777042132691,-2.309819555339568,-1.1631821567297558,3.4730017120693226,-3087.6684755400647,3179.7941874466637,86.91518918226934,2.7742042539883545,8.060822526195192,69.06035994728751,574.8831575401066
300,1,0.0053823338428987295,-2.333089939550849,-1.1340024651789111,3.4670924047297578,-3172.892842456467,3151.9932449902462,61.37591799896182,2.7511179685546465,8.062827591108112,69.05454978279717,574.8831575401065
300,1,0.005386963472528359,-2.3561826499303127,-1.1047364149498677,3.460919064880178,-3093.7869429330453,3206.8327002158067,71.44276151226062,2.766863178016371,8.064030776006751,69.04221501192963,574.8831575401061
300,1,0.005391593102157989,-2.3790959278786477,-1.0753862347656713,3.454482162644318,-3157.533067994077,3176.85482334797,41.905946322363945,2.809776709382974,8.06513217222197,69.0402448043375,574.8831575401064
300,1,0.005396222731787618,-2.40182802846103,-1.0459541597561703,3.4477821882171975,-3245.304526420517,3194.4228065887955,13.198290655596068,2.8837612896198483,8.06601935803133,69.05218258226199,574.883157540106
300,1,0.005400852361417248,-2.42437722053999,-1.0164424312878277,3.4408196518278165,-3190.8791191266123,3280.0600195047673,-54.28903446556957,2.9700132177480225,8.065395026717068,69.0629033445773,574.8831575401064
300,1,0.0054054819910468776,-2.4467417869072525,-0.9868532967930194,3.4335950837002707,-2988.8522773667164,3255.661358499228,-55.06038290633249,3.0274158468526506,8.064206806808516,69.0717105863629,574.8831575401063
300,1,0.005410111620676507,-2.468920024414491,-0.9571890095989086,3.4261090340133973,-2828.6048847489055,3258.0073355178747,-91.33354242197557,3.0701519326225633,8.063689178146761,69.06823935967313,574.8831575401064
300,1,0.005414741250306137,-2.490910244103058,-0.927451828755809,3.418362072858866,-2690.1049846975975,3299.586777208797,-129.30328510844822,3.0799584100636626,8.063992006548728,69.04879825782389,574.8831575401065
